LogID,Timestamp,SourceIP,DestinationIP,DataVolume,AnomalyScore
NET_274,2023-04-29 12:36:00,192.168.124.51,10.0.41.47,221.43016735483388,0.3418111732276695
NET_275,2023-06-19 13:03:00,192.168.255.79,10.0.44.92,499.09185624702803,0.0777242643208721
NET_276,2023-08-20 23:54:00,192.168.40.255,10.0.17.253,93.26842352831933,0.4410729079471225
NET_277,2023-08-01 21:17:00,192.168.180.27,10.0.4.184,30.466554738352635,0.3408581663264464
NET_278,2023-05-23 13:24:00,192.168.25.12,10.0.52.204,417.3808190098623,0.6815142172200459
NET_279,2023-11-12 01:45:00,192.168.71.149,10.0.255.186,287.77024021710764,0.1658095498994968
NET_280,2023-11-10 20:55:00,192.168.125.139,10.0.28.244,180.2095185471951,0.8063964938405926
NET_281,2023-05-05 14:00:00,192.168.56.158,10.0.52.120,478.00023946246364,0.9513280557418723
NET_282,2023-10-08 05:45:00,192.168.70.27,10.0.194.80,136.01568032184366,0.8721046948173036
NET_283,2023-04-01 18:34:00,192.168.36.79,10.0.225.86,208.79227656295282,0.4786363358082758
NET_284,2023-08-28 16:19:00,192.168.103.87,10.0.233.187,30.85470668933974,0.336169193771345
NET_285,2023-02-10 13:22:00,192.168.13.248,10.0.17.104,18.401634062176644,0.8886154826672324
NET_286,2023-02-01 05:47:00,192.168.104.11,10.0.102.225,202.36377361511276,0.32161903197682407
NET_287,2023-07-29 07:59:00,192.168.158.89,10.0.139.214,252.51738029261833,0.5776924141581216
NET_288,2023-05-27 16:13:00,192.168.142.239,10.0.198.43,96.79617594129047,0.18495649339448916
NET_289,2023-05-18 07:05:00,192.168.12.253,10.0.246.50,62.042546724885284,0.7124724203462025
NET_290,2023-08-27 02:03:00,192.168.216.60,10.0.166.213,443.0036111492301,0.5146071451203027
NET_291,2023-03-21 11:51:00,192.168.7.180,10.0.52.79,146.34918481809223,0.32802781285214044
NET_292,2023-08-27 19:55:00,192.168.201.47,10.0.247.64,104.53449582396176,0.6940290424151649
NET_293,2023-05-09 22:55:00,192.168.194.70,10.0.112.121,151.0393594682214,0.46647843262570643
NET_294,2023-03-09 18:03:00,192.168.26.211,10.0.218.180,346.65222627348084,0.0784264276824641
NET_295,2023-05-11 22:27:00,192.168.228.5,10.0.72.251,149.45436160612442,0.7969432104348164
NET_296,2023-12-17 16:14:00,192.168.223.201,10.0.40.118,465.26525495058365,0.6019141654530827
NET_297,2023-04-15 20:47:00,192.168.118.243,10.0.120.25,41.14216643875465,0.4730674277978021
NET_298,2023-05-14 16:13:00,192.168.150.139,10.0.137.17,219.57377810278928,0.8659669503820903
NET_299,2023-09-04 03:35:00,192.168.121.130,10.0.168.66,27.906130338091263,0.4856161768203381
NET_300,2023-07-17 13:41:00,192.168.57.3,10.0.208.87,312.02221800036995,0.5779200324543097
NET_301,2023-07-24 07:18:00,192.168.196.238,10.0.123.24,475.3845960112521,0.911819799774369
NET_302,2023-05-10 19:04:00,192.168.15.87,10.0.36.5,275.0348827302842,0.5876557018038358
NET_303,2023-07-02 20:13:00,192.168.182.230,10.0.121.10,18.816367774065014,0.681500743703815
NET_304,2023-09-01 15:03:00,192.168.213.94,10.0.63.165,15.327360740028427,0.43106754205963926
NET_305,2023-03-15 14:37:00,192.168.167.161,10.0.8.207,158.9813402015845,0.8951270440099361
NET_306,2023-08-09 18:37:00,192.168.47.90,10.0.206.88,466.7884751567661,0.708498819608206
NET_307,2023-01-11 21:14:00,192.168.254.127,10.0.88.109,446.9680619117041,0.5128873164345997
NET_308,2023-01-28 22:40:00,192.168.143.110,10.0.173.39,399.11612168426666,0.007964584000818009
NET_309,2023-10-28 00:31:00,192.168.28.51,10.0.104.98,367.09437770134804,0.21136167847458287
NET_310,2023-02-09 01:03:00,192.168.61.201,10.0.206.81,389.05302743349284,0.5179160004332889
NET_311,2023-06-23 14:20:00,192.168.127.20,10.0.15.125,55.23853783258377,0.781144395501231
NET_312,2023-01-06 23:32:00,192.168.154.191,10.0.176.226,76.44465547647134,0.4504726960401073
NET_313,2023-05-12 08:46:00,192.168.105.73,10.0.197.88,301.5876017320361,0.8440093178454102
NET_314,2023-05-31 18:30:00,192.168.65.49,10.0.17.25,109.95893498921558,0.044470714243079024
NET_315,2023-10-21 15:37:00,192.168.108.99,10.0.121.231,9.313644171394195,0.0002232531848330721
NET_316,2023-12-28 15:12:00,192.168.234.5,10.0.192.130,55.42635697433123,0.8946116077691948
NET_317,2023-10-31 18:51:00,192.168.31.86,10.0.207.59,89.9863356732775,0.7720750859621237
NET_318,2023-11-07 19:45:00,192.168.222.56,10.0.239.127,214.857866209943,0.550665169473406
NET_319,2023-05-17 02:25:00,192.168.190.170,10.0.4.38,20.807017236052015,0.8821207667991775
NET_320,2023-08-03 05:15:00,192.168.11.21,10.0.90.187,87.08559103575138,0.7508957287417443
NET_321,2023-07-19 17:18:00,192.168.166.253,10.0.230.6,152.7615881118962,0.6396569817114867
NET_322,2023-03-13 06:33:00,192.168.224.215,10.0.167.72,82.93779181842693,0.2191477417130584
NET_323,2023-09-25 15:32:00,192.168.65.128,10.0.176.139,29.658367691647452,0.7600035484682758
NET_324,2023-02-26 01:32:00,192.168.65.37,10.0.174.46,117.65593533945831,0.9099945312358616
NET_325,2023-04-13 00:55:00,192.168.36.181,10.0.173.167,456.3820572793755,0.4883009709053273
NET_326,2023-06-27 11:01:00,192.168.97.88,10.0.116.32,358.4334596221378,0.2633491420505305
NET_327,2023-06-18 14:54:00,192.168.201.165,10.0.231.71,204.38786010556404,0.09233716141216919
NET_328,2023-10-04 17:04:00,192.168.182.241,10.0.131.220,476.1465477101852,0.14208457587466272
NET_329,2023-03-10 06:41:00,192.168.89.102,10.0.208.193,346.78898082741506,0.8345484065263584
NET_330,2023-09-25 02:36:00,192.168.129.47,10.0.179.32,211.11440414797545,0.1703217822335571
NET_331,2023-09-01 17:34:00,192.168.157.245,10.0.194.10,359.18497357184077,0.9139427996981889
NET_332,2023-11-18 21:57:00,192.168.27.182,10.0.44.101,85.00954702373804,0.3215876973679702
NET_333,2023-09-24 01:50:00,192.168.245.129,10.0.199.226,379.9855280149372,0.4654761041236557
NET_334,2023-01-02 10:19:00,192.168.46.173,10.0.235.69,221.75944810695196,0.47587460365771983
NET_335,2023-08-02 22:20:00,192.168.143.223,10.0.192.250,112.01017401564741,0.33059923377776657
NET_336,2023-11-22 10:23:00,192.168.153.157,10.0.231.87,25.169418439466515,0.6368274241478636
NET_337,2023-04-30 09:44:00,192.168.174.224,10.0.209.66,359.54663623703317,0.70256515554845
NET_338,2023-10-23 20:11:00,192.168.224.184,10.0.240.20,61.90304901455627,0.8543052514888342
NET_339,2023-05-07 20:14:00,192.168.195.71,10.0.118.168,471.8428531407761,0.9741291469429756
NET_340,2023-12-07 03:53:00,192.168.70.137,10.0.163.29,18.739629573590058,0.5316593188482941
NET_341,2023-04-13 21:09:00,192.168.124.200,10.0.214.75,314.38800446830487,0.8900033234115101
NET_342,2023-12-05 04:38:00,192.168.215.136,10.0.30.185,179.37230306764982,0.6272308999294364
NET_343,2023-07-07 09:20:00,192.168.55.203,10.0.57.237,133.8835962120954,0.8207565107919587
NET_344,2023-03-15 05:03:00,192.168.144.51,10.0.218.125,378.7360228288831,0.8275597553534932
NET_345,2023-05-03 14:48:00,192.168.91.20,10.0.45.243,393.09501911574796,0.5773885564456187
NET_346,2023-01-26 18:03:00,192.168.244.161,10.0.192.181,90.24145006421823,0.7707336557362592
NET_347,2023-05-04 10:57:00,192.168.77.76,10.0.248.247,325.36136727997695,0.3884460563281863
NET_348,2023-09-22 17:27:00,192.168.236.203,10.0.18.181,451.58584023170187,0.4641824152022591
NET_349,2023-04-09 00:53:00,192.168.145.21,10.0.240.67,209.59138123994256,0.8979228686753028
NET_350,2023-08-31 03:30:00,192.168.112.54,10.0.102.245,221.7749516660791,0.8107828417088493
NET_351,2023-04-11 16:37:00,192.168.239.113,10.0.8.223,74.3537563552094,0.0826680287391357
NET_352,2023-02-13 09:55:00,192.168.121.198,10.0.102.229,38.7653103095709,0.5480504399190104
NET_353,2023-05-08 11:32:00,192.168.146.152,10.0.222.144,406.1709447603991,0.4316348048782235
NET_354,2023-06-20 18:36:00,192.168.155.21,10.0.50.24,117.11300685403,0.10735629373649014
NET_355,2023-10-22 05:34:00,192.168.210.5,10.0.166.111,475.8580144594141,0.6162425364589661
NET_356,2023-08-27 17:21:00,192.168.96.72,10.0.106.23,332.23693116522816,0.7392434101137358
NET_357,2023-03-19 12:08:00,192.168.65.128,10.0.239.114,159.73819844833426,0.2505072653871949
NET_358,2023-07-27 11:01:00,192.168.22.214,10.0.113.85,369.38294176913087,0.7782165799815256
NET_359,2023-04-14 18:34:00,192.168.62.242,10.0.7.59,253.12366974222277,0.49930879161334196
NET_360,2023-09-17 01:44:00,192.168.71.167,10.0.245.115,139.64477903619004,0.4515047495924994
NET_361,2023-08-01 09:25:00,192.168.25.149,10.0.72.25,272.371909430462,0.3389536936900136
NET_362,2023-11-09 20:05:00,192.168.56.223,10.0.131.154,330.86617830169376,0.31678470972001704
NET_363,2023-08-15 12:34:00,192.168.226.78,10.0.111.165,257.1174164962398,0.9158042183289685
NET_364,2023-06-28 18:33:00,192.168.24.13,10.0.82.214,181.3193834501585,0.4757335793076052
NET_365,2023-11-14 09:24:00,192.168.198.205,10.0.25.137,19.00405493019989,0.7846260665667175
NET_366,2023-09-01 15:18:00,192.168.203.170,10.0.94.235,324.9208606994283,0.2499029298884654
NET_367,2023-04-28 04:51:00,192.168.203.102,10.0.150.231,399.62154513877823,0.5120321497587429
NET_368,2023-01-26 22:46:00,192.168.52.173,10.0.178.22,294.39369288801623,0.6350077202046034
NET_369,2023-07-14 03:53:00,192.168.164.22,10.0.98.111,13.078385431508275,0.9314773768955275
NET_370,2023-08-10 16:43:00,192.168.232.44,10.0.94.78,462.8397596385851,0.4491796271950306
NET_371,2023-12-09 06:32:00,192.168.139.46,10.0.80.3,212.22223510316678,0.9421756835657171
NET_372,2023-05-21 04:48:00,192.168.2.89,10.0.212.124,302.504588834965,0.4583532753489622
NET_373,2023-11-03 17:27:00,192.168.209.211,10.0.108.177,418.26641810288424,0.5370812607467264
NET_374,2023-12-04 03:56:00,192.168.146.218,10.0.47.93,415.7767271882151,0.46082751211143047
NET_375,2023-06-04 05:43:00,192.168.76.20,10.0.96.7,167.86008763459583,0.7837791611794922
NET_376,2023-06-25 09:04:00,192.168.73.182,10.0.189.55,437.13578223566594,0.37384165351967746
NET_377,2023-12-28 07:03:00,192.168.176.28,10.0.239.228,217.82974192182544,0.5385602412371966
NET_378,2023-12-19 19:00:00,192.168.229.20,10.0.73.109,173.77109541345516,0.18710925154141445
NET_379,2023-12-17 03:07:00,192.168.243.216,10.0.192.172,110.37083974445986,0.17213978123517604
NET_380,2023-12-19 10:21:00,192.168.20.89,10.0.58.42,380.5471287895482,0.46722871282113876
NET_381,2023-03-08 19:30:00,192.168.139.210,10.0.176.157,436.9155580346656,0.8625482189036209
NET_382,2023-07-20 23:13:00,192.168.210.24,10.0.125.64,25.447759582859728,0.41684289159047305
NET_383,2023-12-04 15:56:00,192.168.218.207,10.0.146.102,168.30906867704266,0.7308893508926917
NET_384,2023-11-02 19:23:00,192.168.159.153,10.0.5.179,335.14537061065283,0.7742943632298146
NET_385,2023-08-29 21:16:00,192.168.192.186,10.0.57.72,426.9871928389582,0.41989664120999637
NET_386,2023-06-19 03:20:00,192.168.218.120,10.0.146.43,200.81902681225077,0.4954435806841383
NET_387,2023-03-05 22:29:00,192.168.108.204,10.0.116.77,27.650347944451863,0.2655303271323073
NET_388,2023-03-04 11:13:00,192.168.7.241,10.0.236.86,311.607433938731,0.8997264688924285
NET_389,2023-08-21 20:57:00,192.168.1.145,10.0.145.239,492.4311921128311,0.9083273561565335
NET_390,2023-01-25 20:16:00,192.168.207.45,10.0.232.26,450.72314852892816,0.09184386510537501
NET_391,2023-01-27 02:22:00,192.168.34.151,10.0.178.11,190.00132845429542,0.8908320706943358
NET_392,2023-01-07 03:57:00,192.168.48.98,10.0.234.7,150.84845617237355,0.9677494048398639
NET_393,2023-12-16 08:25:00,192.168.236.226,10.0.107.102,16.732877076229922,0.6196359637913676
NET_394,2023-04-21 15:42:00,192.168.78.52,10.0.213.125,342.69191585427217,0.0892705555420974
NET_395,2023-12-07 08:17:00,192.168.196.214,10.0.217.72,373.2490137185717,0.72319790850601
NET_396,2023-09-26 20:40:00,192.168.54.159,10.0.165.183,386.2888639298634,0.8532253341666273
NET_397,2023-09-25 21:36:00,192.168.187.72,10.0.72.70,32.69721925749966,0.36023325910199167
NET_398,2023-04-28 12:55:00,192.168.114.82,10.0.122.99,483.6229656423888,0.50701316207391
NET_399,2023-11-06 15:07:00,192.168.169.125,10.0.23.81,406.65763170654435,0.588021306294486
NET_400,2023-03-15 07:58:00,192.168.121.28,10.0.39.71,363.67907275066557,0.06391156767029904
NET_401,2023-05-03 22:49:00,192.168.104.61,10.0.187.162,203.21623832223716,0.49031019273199394
NET_402,2023-12-14 16:25:00,192.168.22.63,10.0.146.235,250.76160291112294,0.4518345751418136
NET_403,2023-05-18 17:05:00,192.168.244.217,10.0.152.59,107.13826094612425,0.6703813658459117
NET_404,2023-04-01 19:13:00,192.168.17.89,10.0.104.154,452.2129460288466,0.6622259002962212
NET_405,2023-04-20 07:10:00,192.168.20.113,10.0.138.249,112.3351770733684,0.692570352644171
NET_406,2023-07-16 08:21:00,192.168.181.7,10.0.139.55,418.04387614767427,0.31801503569416745
NET_407,2023-02-05 06:34:00,192.168.251.220,10.0.83.26,376.1229132040016,0.8093562822848032
NET_408,2023-12-15 17:21:00,192.168.250.246,10.0.90.211,368.1116263267696,0.7709256670569434
NET_409,2023-12-07 16:44:00,192.168.46.58,10.0.15.83,8.537977580090834,0.2695422584932571
NET_410,2023-09-14 11:10:00,192.168.63.202,10.0.145.115,452.4100770832588,0.9905639837092036
NET_411,2023-03-24 16:10:00,192.168.99.56,10.0.220.254,258.47800080539275,0.1502360348516243
NET_412,2023-08-20 21:38:00,192.168.109.148,10.0.32.63,381.814648368088,0.17652393122858134
NET_413,2023-09-10 04:54:00,192.168.203.147,10.0.207.245,43.4376994362249,0.7034582344552491
NET_414,2023-05-08 22:14:00,192.168.255.222,10.0.55.181,99.13888115721544,0.06304901171806043
NET_415,2023-02-13 03:23:00,192.168.244.94,10.0.190.98,166.52952578504858,0.24392546451323538
NET_416,2023-10-31 05:35:00,192.168.245.124,10.0.250.80,446.7923921881694,0.7414584541159226
NET_417,2023-05-12 01:56:00,192.168.168.85,10.0.217.212,432.3555573533699,0.5725971292350069
NET_418,2023-04-25 05:18:00,192.168.58.82,10.0.16.181,484.0301102978027,0.4972130954871168
NET_419,2023-02-24 18:41:00,192.168.195.220,10.0.158.136,428.6949093684448,0.9386533262657778
NET_420,2023-03-12 08:55:00,192.168.154.80,10.0.124.156,450.76888184695304,0.7198338807785656
NET_421,2023-01-27 19:01:00,192.168.46.172,10.0.160.187,412.17920418097407,0.9157967656065955
NET_422,2023-08-03 10:00:00,192.168.20.119,10.0.93.172,108.69465478571158,0.1307820330277787
NET_423,2023-03-16 11:47:00,192.168.247.135,10.0.43.186,386.3507231050795,0.9201100083653152
NET_424,2023-02-01 09:34:00,192.168.241.142,10.0.92.10,455.7233072595405,0.4245780045767047
NET_425,2023-08-08 00:21:00,192.168.91.83,10.0.248.171,427.33763931872613,0.49638764397046864
NET_426,2023-12-27 10:22:00,192.168.132.5,10.0.121.220,348.773573623672,0.16992276642830983
NET_427,2023-01-18 07:52:00,192.168.134.244,10.0.231.160,225.04633881669722,0.9831283984286325
NET_428,2023-11-17 11:19:00,192.168.110.88,10.0.142.236,474.09693370662904,0.866818156336378
NET_429,2023-02-27 13:24:00,192.168.253.88,10.0.23.16,162.80302908246418,0.7147152809234331
NET_430,2023-09-26 15:34:00,192.168.112.97,10.0.108.13,255.3128548003111,0.9211270769062065
NET_431,2023-08-24 22:12:00,192.168.10.248,10.0.101.238,58.16995065321672,0.5619644999387866
NET_432,2023-06-07 10:31:00,192.168.17.86,10.0.99.20,141.6632394477561,0.649976823448264
NET_433,2023-10-26 08:00:00,192.168.221.120,10.0.35.89,71.05787382077953,0.4243025755566544
NET_434,2023-08-08 10:31:00,192.168.167.133,10.0.80.21,119.43854408872275,0.31672022467041694
NET_435,2023-07-30 01:52:00,192.168.196.152,10.0.227.211,295.0934119143587,0.28404120678331113
NET_436,2023-06-27 21:58:00,192.168.12.27,10.0.70.235,210.64200520245677,0.35366705999061143
NET_437,2023-12-26 02:55:00,192.168.122.251,10.0.235.41,203.47542460708536,0.9828234447115354
NET_438,2023-11-26 17:20:00,192.168.103.39,10.0.230.58,69.84731754068586,0.27675452260894673
NET_439,2023-12-18 06:11:00,192.168.232.122,10.0.110.171,445.16735778391944,0.9524673232222619
NET_440,2023-11-20 19:19:00,192.168.144.250,10.0.206.34,313.70107998080147,0.3408651132298859
NET_441,2023-12-22 03:24:00,192.168.131.183,10.0.31.19,352.493670404949,0.6684378053734435
NET_442,2023-03-28 07:28:00,192.168.106.185,10.0.184.98,251.2185089172847,0.8602184347957956
NET_443,2023-08-25 01:17:00,192.168.235.154,10.0.228.149,355.74662212320186,0.7646911855383317
NET_444,2023-10-26 20:32:00,192.168.28.95,10.0.83.169,185.33421803175568,0.47514425983760034
NET_445,2023-01-08 07:40:00,192.168.52.229,10.0.97.85,395.13047723920863,0.2598107463043686
NET_446,2023-10-19 17:30:00,192.168.139.207,10.0.149.235,465.0312099011451,0.24469139512433435
NET_447,2023-10-19 14:06:00,192.168.22.236,10.0.56.84,100.78425674213416,0.33267106424056314
NET_448,2023-12-16 16:51:00,192.168.207.208,10.0.54.192,425.70140588071445,0.5367203219146118
NET_449,2023-05-04 04:34:00,192.168.98.40,10.0.198.58,8.485407096781902,0.0006979670059304999
NET_450,2023-11-05 21:31:00,192.168.2.248,10.0.135.44,289.54122355721523,0.9973604586605138
NET_451,2023-01-14 09:37:00,192.168.99.135,10.0.248.75,140.85926682957174,0.5910068811827591
NET_452,2023-04-03 03:26:00,192.168.164.153,10.0.50.194,351.07214959007734,0.8055844241075151
NET_453,2023-02-14 18:21:00,192.168.181.149,10.0.197.239,21.17074919448134,0.02494758341223491
NET_454,2023-06-25 04:13:00,192.168.240.90,10.0.192.202,283.84021256381567,0.9910191995138703
NET_455,2023-03-31 08:25:00,192.168.22.115,10.0.142.57,145.01165077504592,0.5287876417789521
NET_456,2023-08-03 17:43:00,192.168.166.171,10.0.58.113,293.26640555841635,0.6737223120971467
NET_457,2023-01-01 13:10:00,192.168.157.255,10.0.169.15,243.0626092318354,0.02720934969540767
NET_458,2023-09-22 22:43:00,192.168.205.191,10.0.71.143,102.53965001907704,0.7484829695552011
NET_459,2023-12-08 07:09:00,192.168.120.43,10.0.49.109,143.37969139301188,0.3433350365851744
NET_460,2023-05-14 22:40:00,192.168.119.92,10.0.109.198,39.50681647984924,0.6411876908833497
NET_461,2023-10-16 06:10:00,192.168.10.79,10.0.120.72,58.74451062282065,0.7299553992511548
NET_462,2023-03-16 18:52:00,192.168.195.13,10.0.68.226,1.0952130751637243,0.15121370915742827
NET_463,2023-10-18 22:14:00,192.168.184.116,10.0.23.185,372.4767372005513,0.2485306906528434
NET_464,2023-11-18 13:25:00,192.168.254.32,10.0.150.125,447.20315554358575,0.8915567562860897
NET_465,2023-11-07 07:28:00,192.168.71.66,10.0.240.126,19.647353139206135,0.9008478829880834
NET_466,2023-01-26 20:14:00,192.168.18.199,10.0.6.21,488.15492617695793,0.319262475491931
NET_467,2023-02-12 16:39:00,192.168.177.103,10.0.185.163,322.1928471582444,0.15271312964846628
NET_468,2023-07-29 01:03:00,192.168.236.153,10.0.26.67,203.5749964187689,0.7689157537971334
NET_469,2023-09-03 15:29:00,192.168.235.46,10.0.132.176,487.3667297343698,0.7781791073978885
NET_470,2023-08-20 14:24:00,192.168.44.106,10.0.134.168,258.4237367738459,0.8681087758667105
NET_471,2023-03-20 15:51:00,192.168.69.164,10.0.75.201,443.93582081864406,0.18937652614050582
NET_472,2023-10-07 14:23:00,192.168.25.184,10.0.106.118,475.42288434372534,0.21460455532149236
NET_473,2023-05-26 06:19:00,192.168.228.106,10.0.134.150,365.4624495073587,0.8408540182722825
NET_474,2023-05-10 08:41:00,192.168.193.148,10.0.128.58,478.43956284418266,0.04253185837149176
NET_475,2023-01-12 17:29:00,192.168.104.71,10.0.124.119,211.64763799723264,0.585883369867988
NET_476,2023-09-01 01:28:00,192.168.58.118,10.0.214.197,19.109900464250284,0.9989702006521415
NET_477,2023-10-28 04:21:00,192.168.181.113,10.0.44.94,96.71666807972576,0.6959302292977565
NET_478,2023-11-10 17:22:00,192.168.196.75,10.0.187.105,490.48882244968337,0.17492306005200886
NET_479,2023-05-31 16:29:00,192.168.110.46,10.0.253.84,258.40378030990985,0.5187133724875606
NET_480,2023-07-17 17:45:00,192.168.94.149,10.0.177.125,61.27760496181828,0.20439539362421877
NET_481,2023-09-03 13:42:00,192.168.130.9,10.0.20.199,70.74508472370127,0.3144867080712789
NET_482,2023-06-03 22:08:00,192.168.96.19,10.0.11.90,157.93295571176523,0.21729019441663355
NET_483,2023-09-09 01:16:00,192.168.194.246,10.0.30.37,398.7558054345043,0.6557742862491431
NET_484,2023-09-17 01:08:00,192.168.206.253,10.0.224.255,97.60030214823698,0.03176747303039251
NET_485,2023-09-16 09:25:00,192.168.13.207,10.0.198.57,382.42093885188467,0.4543329952015429
